Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
14-11-2018,INFY,EQ,665.7,665.7,665.7,640.5,652.4,653.2,648.72,7323026,4.7506E+14,174358,4361316,0.5956
15-11-2018,INFY,EQ,653.2,654,666,646.7,655.65,656.4,660.71,5513390,3.64274E+14,130605,3270275,0.5932
16-11-2018,INFY,EQ,656.4,659.9,662.5,644.2,652,650.85,649.95,8583785,5.57905E+14,153414,5561153,0.6479
19-11-2018,INFY,EQ,650.85,659,662,649.25,651.95,651.7,652.75,6018930,3.92888E+14,96075,4076816,0.6773
20-11-2018,INFY,EQ,651.7,651.7,656,640.1,640.6,641.4,645.31,5384830,3.4749E+14,105300,3188270,0.5921
21-11-2018,INFY,EQ,641.4,640,640.05,612.1,619.5,619.1,618.73,14359086,8.8844E+14,306110,7301207,0.5085
22-11-2018,INFY,EQ,619.1,622.25,628.15,616.75,620.85,620.75,623.11,6632975,4.1331E+14,120189,3211872,0.4842
26-11-2018,INFY,EQ,620.75,621,628,599.85,621.2,621.45,613.78,15075209,9.25289E+14,263089,8758922,0.581
27-11-2018,INFY,EQ,621.45,625.5,641,625.3,641,638.9,634.88,12285851,7.80004E+14,200385,7331501,0.5967
28-11-2018,INFY,EQ,638.9,640.95,668.7,640,664.5,666.4,659.36,17719890,1.16837E+15,310146,10672554,0.6023
29-11-2018,INFY,EQ,666.4,671,674.9,658.8,665,661.05,667.03,13399070,8.93761E+14,170549,7390099,0.5515
30-11-2018,INFY,EQ,661.05,661,672,660.95,670,667.45,667.52,10445773,6.97274E+14,118396,6667707,0.6383
03-12-2018,INFY,EQ,667.45,673.15,679,665.95,672.45,670.35,670.58,8260890,5.5396E+14,103845,6137214,0.7429
04-12-2018,INFY,EQ,670.35,672.55,688.25,671.3,683,685.25,682.83,7827923,5.34513E+14,129170,4357939,0.5567
05-12-2018,INFY,EQ,685.25,683,683.65,672.5,682.05,681.4,678.97,5177288,3.51521E+14,96257,3101033,0.599
06-12-2018,INFY,EQ,681.4,676.1,685.45,664.55,669.7,668.5,672.12,8039771,5.40366E+14,229269,3922722,0.4879
07-12-2018,INFY,EQ,668.5,672,685.75,665.6,681,682.8,679.07,5553948,3.77151E+14,125999,3024829,0.5446
10-12-2018,INFY,EQ,682.8,669.9,683.8,665.2,670.3,669.2,671.47,5121196,3.43872E+14,119910,3114377,0.6081
11-12-2018,INFY,EQ,669.2,669.2,681.9,660.6,673.25,674.5,672.27,7120933,4.78716E+14,204697,3767399,0.5291
12-12-2018,INFY,EQ,674.5,677.1,680.65,670.6,678.1,678.5,675.12,6926183,4.67599E+14,92411,3725735,0.5379
13-12-2018,INFY,EQ,678.5,682,700,680,695.35,697.75,690.27,7521474,5.19185E+14,187302,4679887,0.6222
14-12-2018,INFY,EQ,697.75,697.45,713.7,694.4,706.15,706.05,705.93,9560576,6.7491E+14,158039,4777005,0.4997
17-12-2018,INFY,EQ,706.05,711.85,711.85,692.75,692.75,694.4,697.79,4778465,3.33438E+14,95026,2319758,0.4855
18-12-2018,INFY,EQ,694.4,686.5,686.5,674.55,677,676.6,679.65,8021298,5.45169E+14,191277,4277069,0.5332
19-12-2018,INFY,EQ,676.6,671.55,671.55,661.1,664.6,664.85,665.07,8295459,5.51705E+14,263253,4781304,0.5764
20-12-2018,INFY,EQ,664.85,660,671.55,656.4,666.9,667.05,664.34,11705260,7.77624E+14,237519,6351199,0.5426
21-12-2018,INFY,EQ,667.05,659.5,659.5,643.45,646.55,646.2,651.1,12802132,8.33549E+14,228130,6537301,0.5106
24-12-2018,INFY,EQ,646.2,657,658.8,647.6,648.5,649,652.59,8379825,5.46856E+14,140084,3230709,0.3855
26-12-2018,INFY,EQ,649,647,647,637.35,643.9,644.05,641.76,6178552,3.96516E+14,129003,3192480,0.5167
27-12-2018,INFY,EQ,644.05,652.75,663.25,649,656.35,656.8,658.16,15333902,1.00921E+15,182988,7084546,0.462
28-12-2018,INFY,EQ,656.8,663.35,663.5,653.3,656.1,656.95,658.29,4736598,3.11808E+14,105527,2225579,0.4699
31-12-2018,INFY,EQ,656.95,660,662,655.8,659.6,658.95,659.27,3373319,2.22392E+14,65442,1517551,0.4499
01-01-2019,INFY,EQ,658.95,660.95,666.3,654.15,665.95,665.05,660.66,2943390,1.94458E+14,45422,1282161,0.4356
02-01-2019,INFY,EQ,665.05,666,674,662.05,668,669.05,669.97,7416655,4.96896E+14,108094,3880800,0.5233
03-01-2019,INFY,EQ,669.05,672,677,663.1,668,669.15,669.66,6827249,4.57193E+14,125781,3676359,0.5385
04-01-2019,INFY,EQ,669.15,671.75,673.9,651,660.25,661.05,660.17,7889310,5.2083E+14,187590,3747741,0.475
07-01-2019,INFY,EQ,661.05,665,673.6,661.5,671.7,671.7,667.51,8046340,5.37097E+14,132736,4711672,0.5856
08-01-2019,INFY,EQ,671.7,674.95,677.45,668.55,670,670.05,672.86,8621545,5.80112E+14,134369,5652959,0.6557
09-01-2019,INFY,EQ,670.05,686.2,689.8,664,675.6,676.1,678.41,18130292,1.22997E+15,314702,8029281,0.4429
10-01-2019,INFY,EQ,676.1,681.6,682,672.55,680.8,679.7,677.63,9572493,6.48661E+14,141449,6064060,0.6335
11-01-2019,INFY,EQ,679.7,680.2,685.5,672.5,684.35,683.5,679.18,12281903,8.3416E+14,159694,6409592,0.5219
14-01-2019,INFY,EQ,683.5,707,710.2,695.95,701.3,701.9,701.27,19312937,1.35436E+15,289248,7316609,0.3788
15-01-2019,INFY,EQ,701.9,707.2,730,707.2,728.3,726.6,721.52,19671304,1.41932E+15,285205,8770235,0.4458
16-01-2019,INFY,EQ,726.6,729.9,737.8,728.5,735.95,736.8,734.12,9658944,7.09084E+14,175301,3769918,0.3903
17-01-2019,INFY,EQ,736.8,735.8,739,729.1,733.2,733.35,733.06,6903771,5.06087E+14,155361,3662842,0.5306
18-01-2019,INFY,EQ,733.35,730,736.2,726.3,734,730.95,730.43,5902151,4.3111E+14,117506,3555997,0.6025
21-01-2019,INFY,EQ,730.95,738.2,751,734,743.25,745,744.87,8129422,6.05533E+14,207759,4205100,0.5173
22-01-2019,INFY,EQ,745,741.25,749,734,747,745.35,739.94,6723375,4.9749E+14,184880,4348471,0.6468
23-01-2019,INFY,EQ,745.35,742.35,742.6,729.2,731.65,731.65,735.7,7212099,5.30591E+14,114457,4265475,0.5914
24-01-2019,INFY,EQ,731.65,728.1,736.1,721,734,732,727.66,7429783,5.40637E+14,138534,3721327,0.5009
25-01-2019,INFY,EQ,732,728,737.9,724.25,730.3,730.35,731.7,5543112,4.05591E+14,86157,3056302,0.5514
28-01-2019,INFY,EQ,730.35,731,732.6,719,731,727.95,725.12,7944693,5.76088E+14,128705,5442114,0.685
29-01-2019,INFY,EQ,727.95,725.5,732.85,716.5,730.05,727.9,721.76,6760819,4.87971E+14,137242,4100300,0.6065
30-01-2019,INFY,EQ,727.9,727.9,734.8,721.1,724.3,725.9,726.45,5763026,4.18656E+14,125751,3267862,0.567
31-01-2019,INFY,EQ,725.9,726,751.3,726,750,749.55,744.47,13825233,1.02924E+15,265809,8145259,0.5892
01-02-2019,INFY,EQ,749.55,751.35,762.5,744.5,756.7,757.05,753.37,6276585,4.72861E+14,119145,2274954,0.3625
04-02-2019,INFY,EQ,757.05,757,762.5,749.2,755.9,755.9,754.39,3945391,2.97636E+14,110537,1894178,0.4801
05-02-2019,INFY,EQ,755.9,747,759.95,747,755,754.85,753.48,4694366,3.53709E+14,98651,2610466,0.5561
06-02-2019,INFY,EQ,754.85,755.55,766.95,754.35,763.75,763.3,762.75,5880482,4.48536E+14,150791,3188901,0.5423
07-02-2019,INFY,EQ,763.3,763.05,769.45,761,763,764,766.2,3961797,3.03552E+14,102039,2154773,0.5439
08-02-2019,INFY,EQ,764,760,772.25,754.9,760.9,760.9,763.4,5915169,4.51563E+14,92824,2722938,0.4603
11-02-2019,INFY,EQ,760.9,766.9,768.75,759,760.45,762.8,764.82,5500216,4.20665E+14,101154,3149841,0.5727
12-02-2019,INFY,EQ,762.8,760.35,760.35,741,750.4,750.45,748.38,7310690,5.47119E+14,148513,3259568,0.4459
13-02-2019,INFY,EQ,750.45,750.1,759.7,743.65,754,754.9,753.01,5050182,3.80282E+14,133702,2418277,0.4788
14-02-2019,INFY,EQ,754.9,751,753,737.25,740.35,740.05,745.6,4610535,3.43761E+14,113149,2466085,0.5349
15-02-2019,INFY,EQ,740.05,742.3,746.5,732.6,742.05,741.95,739.44,5586389,4.1308E+14,93850,2900003,0.5191
18-02-2019,INFY,EQ,741.95,742.35,747.65,736,741,741.05,739.9,5346825,3.95611E+14,105532,3060004,0.5723
19-02-2019,INFY,EQ,741.05,739.1,740.55,721.3,724,724.3,726.7,9401334,6.83194E+14,124664,4041288,0.4299
20-02-2019,INFY,EQ,724.3,727,743,726.05,740.55,740.7,734.78,5210675,3.82869E+14,130965,2558375,0.491
21-02-2019,INFY,EQ,740.7,738,738,727.1,734,733.45,732.23,7202786,5.2741E+14,151794,4504900,0.6254
22-02-2019,INFY,EQ,733.45,732.5,738.2,728,734.9,734.95,733.71,3750833,2.75204E+14,99246,1775166,0.4733
25-02-2019,INFY,EQ,734.95,735.55,758,735.55,755,754.9,749.2,6547552,4.90541E+14,155205,3296211,0.5034
26-02-2019,INFY,EQ,754.9,748.6,752.6,740.15,741.55,742.5,745.77,8319610,6.20452E+14,188778,5101741,0.6132
27-02-2019,INFY,EQ,742.5,745,746.4,732.75,734.5,735.25,738.56,5936354,4.38432E+14,181469,3554571,0.5988
28-02-2019,INFY,EQ,735.25,738.7,742.4,732.3,734.7,734.3,735.59,8559921,6.29662E+14,142436,4612032,0.5388
01-03-2019,INFY,EQ,734.3,735.5,743.4,735.5,741.8,741.9,740,3998826,2.95912E+14,86883,2141670,0.5356
05-03-2019,INFY,EQ,741.9,740.5,742.5,730.25,732.75,732.5,734.79,4826505,3.54646E+14,187167,2953053,0.6118
06-03-2019,INFY,EQ,732.5,736.1,736.1,727,732.25,732.5,732.02,6076668,4.44825E+14,201307,3216638,0.5293
07-03-2019,INFY,EQ,732.5,734,734.5,720.55,723.3,722.95,724.84,5951551,4.31391E+14,132988,3097595,0.5205
08-03-2019,INFY,EQ,722.95,722.95,722.95,710.65,713.2,712.35,714.77,7193994,5.14202E+14,154378,3414734,0.4747
11-03-2019,INFY,EQ,712.35,713.3,718.5,709.4,711.05,711.25,712.07,9932198,7.0724E+14,173911,6593102,0.6638
12-03-2019,INFY,EQ,711.25,709,714.95,705.6,706.75,706.95,708.99,11997387,8.50598E+14,224748,8806754,0.7341
13-03-2019,INFY,EQ,706.95,710,718.6,706.3,709,708.45,710.81,11348867,8.06689E+14,183506,5754904,0.5071
14-03-2019,INFY,EQ,708.45,714,714.9,706.2,708.45,708.35,710.02,6415187,4.55491E+14,158840,3794127,0.5914
15-03-2019,INFY,EQ,708.35,712,723.75,709.6,720,718.55,717.57,14638664,1.05042E+15,174230,9286884,0.6344
18-03-2019,INFY,EQ,718.55,721.55,723.7,705.35,709.5,710.2,715,8065544,5.76688E+14,169894,4656010,0.5773
19-03-2019,INFY,EQ,710.2,712.8,726.5,707.4,725.9,722.25,715.22,8917337,6.3779E+14,165399,5704607,0.6397
20-03-2019,INFY,EQ,722.25,727.25,742.3,727.15,737.8,738.95,737.53,13471173,9.93537E+14,368666,6929551,0.5144
22-03-2019,INFY,EQ,738.95,745,746.35,732.3,745,743.1,741.4,8883260,6.58601E+14,186950,5182729,0.5834
25-03-2019,INFY,EQ,743.1,742.4,742.4,730.55,733.95,735.25,735.24,7644966,5.62091E+14,150353,4078146,0.5334
26-03-2019,INFY,EQ,735.25,735.25,735.25,719.1,727.8,727.75,724.65,9406261,6.81622E+14,220918,5868934,0.6239
27-03-2019,INFY,EQ,727.75,730,732.3,727.15,728.9,729.7,730.32,7387487,5.3952E+14,122789,5505910,0.7453
28-03-2019,INFY,EQ,729.7,730,745,730,739.1,737.8,739.73,9277241,6.86262E+14,187881,5521081,0.5951
29-03-2019,INFY,EQ,737.8,743.9,747.95,740,742.15,743.85,743.49,6924061,5.14799E+14,155083,4592403,0.6633
01-04-2019,INFY,EQ,743.85,742,760,742,753.75,755.1,754.32,6584982,4.9672E+14,149150,3788889,0.5754
02-04-2019,INFY,EQ,755.1,759,765.8,754.6,755,759.4,760.56,7283600,5.53963E+14,169885,4249666,0.5835
03-04-2019,INFY,EQ,759.4,756,758.5,746.8,751.65,753.3,752.48,6897127,5.18996E+14,200625,4213270,0.6109
04-04-2019,INFY,EQ,753.3,751.4,753.8,745.1,748.95,747.9,748.43,7688525,5.75435E+14,178872,5138276,0.6683
05-04-2019,INFY,EQ,747.9,750.9,760.95,748,759.55,759.3,758.69,6276040,4.76158E+14,148065,3851738,0.6137
08-04-2019,INFY,EQ,759.3,763.05,770,755.4,769.15,767.25,762.8,4919911,3.75291E+14,143815,2380635,0.4839
09-04-2019,INFY,EQ,767.25,770,773,758.2,760.8,760.6,765.16,6730692,5.15009E+14,146107,3353329,0.4982
10-04-2019,INFY,EQ,760.6,764,766.7,751.3,752.85,752.7,759.53,7031088,5.34034E+14,134089,4201714,0.5976
11-04-2019,INFY,EQ,752.7,751.75,751.75,740.05,743.4,742.7,744.27,8200995,6.10373E+14,158348,5047043,0.6154
12-04-2019,INFY,EQ,742.7,743.1,751.55,740.6,748,747.75,746.82,7043212,5.26002E+14,165165,2587611,0.3674
15-04-2019,INFY,EQ,747.75,724.7,731.35,712.6,728.2,727.5,724.58,31574803,2.28786E+15,566543,16753549,0.5306
16-04-2019,INFY,EQ,727.5,727.9,727.9,714.1,724,724.1,722.4,12524411,9.04765E+14,343101,7260034,0.5797
18-04-2019,INFY,EQ,724.1,722.5,722.5,712.75,715.7,717.05,716.8,13801105,9.89265E+14,302789,8498108,0.6158
22-04-2019,INFY,EQ,717.05,717.05,725.75,715,721.3,721.05,721.04,6455426,4.65465E+14,115955,3535056,0.5476
23-04-2019,INFY,EQ,721.05,723.9,730,718.4,725.8,728.2,726.32,5516668,4.00686E+14,130836,2893716,0.5245
24-04-2019,INFY,EQ,728.2,728.2,737.9,724,735,736.45,733.43,8285120,6.07654E+14,174385,4993503,0.6027
25-04-2019,INFY,EQ,736.45,736.45,737.65,727.05,730.05,728.55,730.72,8005235,5.84961E+14,174336,5361863,0.6698
26-04-2019,INFY,EQ,728.55,731,739.8,729,738.6,738,736.11,6895168,5.07564E+14,151426,4168443,0.6045
30-04-2019,INFY,EQ,738,738,753.8,738,748.85,751.35,748.61,9920046,7.42624E+14,165676,6888736,0.6944
02-05-2019,INFY,EQ,751.35,747,748.4,729.5,730.8,730.8,738.19,6351352,4.68848E+14,115522,4071262,0.641
03-05-2019,INFY,EQ,730.8,722.9,731,718.2,723.65,723.6,725.26,6348116,4.60406E+14,133663,3735602,0.5885
06-05-2019,INFY,EQ,723.6,715,721.8,710.65,717.15,718.4,718.07,8858265,6.36086E+14,148896,6519864,0.736
07-05-2019,INFY,EQ,718.4,720.4,727.9,718.7,724.4,724.55,724.51,5747536,4.16413E+14,104342,3690425,0.6421
08-05-2019,INFY,EQ,724.55,721,726,716.5,718.95,719.35,721.65,6247642,4.5086E+14,162077,3950857,0.6324
09-05-2019,INFY,EQ,719.35,719.15,730.3,715.8,722,721.05,724.48,7396525,5.35864E+14,242225,4808832,0.6501
10-05-2019,INFY,EQ,721.05,720.8,726,715,716.5,716.85,717.88,8352335,5.99594E+14,181229,5545377,0.6639
13-05-2019,INFY,EQ,716.85,716.55,726.45,712.1,718,719.7,720.09,6808993,4.9031E+14,201194,4745909,0.697
14-05-2019,INFY,EQ,719.7,716.5,717.75,703.6,713.6,713.85,711.18,10513001,7.47668E+14,252851,7129503,0.6782
15-05-2019,INFY,EQ,713.85,714.9,725.2,712.6,715.35,716.1,719.58,6668929,4.79885E+14,139499,4056532,0.6083
16-05-2019,INFY,EQ,716.1,720,737,719.1,733.15,733.1,730.03,6468556,4.72227E+14,137776,3183434,0.4921
17-05-2019,INFY,EQ,733.1,733.15,735.8,720.1,724.5,723.9,725.44,8155948,5.91665E+14,126562,4816902,0.5906
20-05-2019,INFY,EQ,723.9,719.7,726.4,706,721.3,722.4,719.31,11213708,8.0661E+14,209544,6433842,0.5737
21-05-2019,INFY,EQ,722.4,722.65,722.65,707.7,709.25,709.3,712.09,8645535,6.15638E+14,170212,5649250,0.6534
22-05-2019,INFY,EQ,709.3,710,718.25,707,709.95,709.75,712.73,5795713,4.13076E+14,141566,3096074,0.5342
23-05-2019,INFY,EQ,709.75,715,716.7,697.45,703.8,701.05,708.67,7233736,5.1263E+14,176571,3889064,0.5376
24-05-2019,INFY,EQ,701.05,703.8,711.75,700.45,709,709.2,706.58,7016424,4.95767E+14,143196,4530623,0.6457
27-05-2019,INFY,EQ,709.2,707.4,713.8,705.5,709.5,708.1,711.8,10247544,7.29417E+14,89920,5823443,0.5683
28-05-2019,INFY,EQ,708.1,712,733.45,709.8,726.25,728.1,725.58,23860490,1.73127E+15,195730,15894106,0.6661
29-05-2019,INFY,EQ,728.1,725.5,733.65,723.65,727,727.8,729.38,10293077,7.50753E+14,121851,6211165,0.6034
30-05-2019,INFY,EQ,727.8,727,737.25,722.55,732.6,733.55,733.51,15089296,1.10681E+15,149521,10063526,0.6669
31-05-2019,INFY,EQ,733.55,736.5,742.95,733.2,737,737.75,737.91,8290306,6.11749E+14,138065,5107111,0.616
03-06-2019,INFY,EQ,737.75,729.8,750.9,729,745.15,744.65,742.27,7744761,5.74873E+14,97774,4539082,0.5861
04-06-2019,INFY,EQ,744.65,737.25,739.45,733.15,734.9,735.3,736.49,11733702,8.64171E+14,109238,7602995,0.648
06-06-2019,INFY,EQ,735.3,736.5,744.65,733.65,735.5,735.6,736.86,7563925,5.57356E+14,124258,4651412,0.6149
07-06-2019,INFY,EQ,735.6,735.85,743.95,735.85,738.5,739.1,739.65,3218358,2.38045E+14,98025,1674267,0.5202
10-06-2019,INFY,EQ,739.1,740.1,754.1,740.1,753,753.5,751.37,4435148,3.33244E+14,124012,2155368,0.486
11-06-2019,INFY,EQ,753.5,755,759,750.5,754,754.9,754.71,5733127,4.32688E+14,131848,3559140,0.6208
12-06-2019,INFY,EQ,754.9,756.95,756.95,745,753,753.8,750.69,8738342,6.55982E+14,169526,5682249,0.6503
13-06-2019,INFY,EQ,753.8,740,747.2,740,742.2,742.65,743.56,4808577,3.57546E+14,97174,2798082,0.5819
14-06-2019,INFY,EQ,742.65,743.85,745.5,738.25,739.6,740.45,741.51,5556353,4.12011E+14,105007,3805500,0.6849
17-06-2019,INFY,EQ,740.45,743,744.5,737.8,739.05,740.55,741.8,3085588,2.2889E+14,72650,1868593,0.5399
18-06-2019,INFY,EQ,740.55,740.2,752.45,740.2,751.45,750.15,749.2,6202838,4.64715E+14,150082,3888747,0.6013
19-06-2019,INFY,EQ,750.15,752.5,755.4,748.6,751.95,751.9,751.2,4596253,3.45271E+14,91764,2914377,0.6341
20-06-2019,INFY,EQ,751.9,737.8,756.9,735.9,754.95,754.9,749.22,7148684,5.35593E+14,113630,4190645,0.5862
21-06-2019,INFY,EQ,754.9,755,755,747.15,751.75,750.2,750.28,13200318,9.90391E+14,122666,10426131,0.7898
24-06-2019,INFY,EQ,750.2,751.9,751.9,742.65,745,745.5,747.99,4758178,3.55906E+14,70416,2725979,0.5729
25-06-2019,INFY,EQ,745.5,744,750.9,737.3,745.45,748.1,744.67,3677911,2.73881E+14,118947,2194892,0.5968
26-06-2019,INFY,EQ,748.1,743,751.45,738,739.4,739.2,743.56,5447130,4.05027E+14,98489,3316971,0.6089
27-06-2019,INFY,EQ,739.2,742,744.7,728.15,731.7,730.55,733.31,11122346,8.15617E+14,145135,7204390,0.6477
28-06-2019,INFY,EQ,730.55,735.5,739.5,728.5,731.7,732,732.85,5919494,4.33812E+14,116890,3739343,0.6317
01-07-2019,INFY,EQ,732,735,737.5,729.85,731.7,731.3,733.32,3224968,2.36492E+14,101260,1828013,0.5668
02-07-2019,INFY,EQ,731.3,734,741.65,730.1,739.5,740,734.99,4837606,3.55561E+14,88954,3304104,0.683
03-07-2019,INFY,EQ,740,741,743.2,730,731.7,731.3,736.8,5958379,4.39012E+14,133416,3450978,0.5792
04-07-2019,INFY,EQ,731.3,729,736.4,728.6,732.5,733.8,733.38,3274064,2.40115E+14,97167,1912727,0.5842
05-07-2019,INFY,EQ,733.8,735,736.4,713.5,718,718,723.71,4926289,3.56519E+14,113048,2508334,0.5092
08-07-2019,INFY,EQ,718,716.45,724.95,712.3,717.2,717.6,717.2,7177092,5.14741E+14,111837,4729332,0.6589
09-07-2019,INFY,EQ,717.6,718,719.85,709.05,713.8,715.5,713.79,5022638,3.58509E+14,121716,3127520,0.6227
10-07-2019,INFY,EQ,715.5,709,722.7,706.5,717.55,717.25,716.16,7573816,5.42408E+14,130598,4573427,0.6038
11-07-2019,INFY,EQ,717.25,719.45,723.5,709.6,722.4,721.5,716.61,6252688,4.48074E+14,104709,3347756,0.5354
12-07-2019,INFY,EQ,721.5,722.5,730.6,719.6,730.05,726.75,724.08,7874441,5.70171E+14,122936,4012131,0.5095
15-07-2019,INFY,EQ,726.75,763,781.65,754.2,779.4,779.35,769.12,31064152,2.38919E+15,665352,12612049,0.406
16-07-2019,INFY,EQ,779.35,777,787.8,776,782.9,784.85,782.56,9924322,7.76634E+14,231682,4334802,0.4368
17-07-2019,INFY,EQ,784.85,783.9,795,776.75,794,794.15,789.65,6754348,5.33357E+14,159078,3125761,0.4628
18-07-2019,INFY,EQ,794.15,789.05,798.5,786.2,791.75,792.7,793.85,6534471,5.18741E+14,148380,3373686,0.5163
19-07-2019,INFY,EQ,792.7,788.7,794.5,781.25,785,785.4,786.53,6812754,5.35841E+14,96268,4152096,0.6095
22-07-2019,INFY,EQ,785.4,785.95,792,782.05,784.1,784.4,787.13,7107151,5.59428E+14,132725,4990428,0.7022
23-07-2019,INFY,EQ,784.4,787,804,785.55,790,790.05,795.33,10782564,8.57567E+14,207585,6306627,0.5849
24-07-2019,INFY,EQ,790.05,788,793.75,783.6,786.65,786.3,786.78,5745146,4.52017E+14,236924,3675199,0.6397
25-07-2019,INFY,EQ,786.3,788.25,800.2,787.65,792.9,794.5,793.82,9773568,7.75849E+14,259756,6336962,0.6484
26-07-2019,INFY,EQ,794.5,792.3,795,782.2,789.5,787,786.88,4941763,3.88857E+14,201172,2730307,0.5525
29-07-2019,INFY,EQ,787,789.5,796.95,786.2,791.85,791.45,790.84,6244316,4.93823E+14,190597,3623676,0.5803
30-07-2019,INFY,EQ,791.45,791.9,797.8,788.55,791.65,792.7,793.92,8673253,6.88584E+14,193679,6033235,0.6956
31-07-2019,INFY,EQ,792.7,790.85,799.8,781.6,795,793.65,792.38,7350584,5.82448E+14,209577,4494630,0.6115
01-08-2019,INFY,EQ,793.65,786.45,788.4,764.4,770.25,768.85,774.33,10066407,7.79476E+14,216329,6020077,0.598
02-08-2019,INFY,EQ,768.85,765.05,779.9,762.25,774.75,775.6,770.48,10838336,8.35068E+14,227612,6835374,0.6307
05-08-2019,INFY,EQ,775.6,772.6,785.9,768.65,776.8,776.7,777.83,9976238,7.75984E+14,281736,6166468,0.6181
06-08-2019,INFY,EQ,776.7,778.8,783.7,769.8,775.3,774.45,776.57,9331718,7.24677E+14,199427,6512914,0.6979
07-08-2019,INFY,EQ,774.45,778.9,783.45,772.35,776.05,776.1,778.99,5130457,3.99658E+14,157512,2955139,0.576
08-08-2019,INFY,EQ,776.1,782.7,792.75,781.25,787.1,788.75,787.81,8009009,6.30955E+14,171889,5162652,0.6446
09-08-2019,INFY,EQ,788.75,792,796.75,784.8,790,789.85,790.13,4362520,3.44696E+14,77391,2308520,0.5292
13-08-2019,INFY,EQ,789.85,784.15,786,760.15,764,764.75,772.53,7517099,5.80722E+14,161749,4223553,0.5619
14-08-2019,INFY,EQ,764.75,775.1,778.25,768,772.8,774.8,773.33,5940968,4.59436E+14,154633,3539708,0.5958
16-08-2019,INFY,EQ,774.8,780,780.05,762.5,775,774.55,772.37,5128088,3.96078E+14,125413,2822446,0.5504
19-08-2019,INFY,EQ,774.55,775.6,783,773.35,778,777.65,779.02,3881451,3.02372E+14,107402,1930708,0.4974
20-08-2019,INFY,EQ,777.65,785.2,798,783.85,792.5,792.75,793.28,8435344,6.69157E+14,140808,4388051,0.5202
21-08-2019,INFY,EQ,792.75,793,803.75,793,799.25,799.45,799.47,5926896,4.73835E+14,154752,3200340,0.54
22-08-2019,INFY,EQ,799.45,799.9,801.3,792.35,795.4,795.7,797,5222488,4.16231E+14,136435,2970228,0.5687
23-08-2019,INFY,EQ,795.7,796.45,809.95,795.8,801.25,802.2,802.51,6895015,5.53331E+14,151009,3671650,0.5325
26-08-2019,INFY,EQ,802.2,795.9,806.8,786.9,804.3,802.55,799.09,5412074,4.32472E+14,141654,2928888,0.5412
27-08-2019,INFY,EQ,802.55,791,794.95,781.1,785.5,784.65,785.23,16061642,1.26121E+15,242098,11517935,0.7171
28-08-2019,INFY,EQ,784.65,787.4,805,786.3,803.5,802.5,796.96,5881134,4.68702E+14,113678,2578179,0.4384
29-08-2019,INFY,EQ,802.5,795.5,809.7,795.5,808.3,806.95,805.11,7830413,6.30438E+14,117244,4155574,0.5307
30-08-2019,INFY,EQ,806.95,810,817.35,802,814.75,814.9,809.24,8174186,6.61488E+14,144388,5362040,0.656
03-09-2019,INFY,EQ,814.9,815,822.4,812.05,812.75,814.25,816.96,5647088,4.61346E+14,109072,3392110,0.6007
04-09-2019,INFY,EQ,814.25,810.75,822.45,810.25,819.9,821.3,818.11,6199015,5.07148E+14,124357,3728982,0.6015
05-09-2019,INFY,EQ,821.3,830.1,837.5,826.65,835.1,834.05,833,7926895,6.60307E+14,242554,4640725,0.5854
06-09-2019,INFY,EQ,834.05,843.3,847,835.05,840.25,840.15,840.49,6106841,5.13276E+14,171032,3425602,0.5609
09-09-2019,INFY,EQ,840.15,836.8,840.3,827.55,830,829.1,830.92,4377870,3.63765E+14,122479,2606258,0.5953
11-09-2019,INFY,EQ,829.1,822.3,828.55,814.15,822.1,820.1,818.82,7981036,6.53505E+14,162235,5625215,0.7048
12-09-2019,INFY,EQ,820.1,816.4,819.85,810.85,817.6,816.4,816.08,4400017,3.59075E+14,110552,2680941,0.6093
13-09-2019,INFY,EQ,816.4,818.1,831.05,817.5,829.8,829.3,824.18,4832021,3.98248E+14,93586,2458599,0.5088
16-09-2019,INFY,EQ,829.3,832.05,837.95,820.55,827.6,827.7,827.38,4846496,4.00991E+14,137629,2537087,0.5235
17-09-2019,INFY,EQ,827.7,831.5,835,820.55,832.35,831.25,827.54,5540901,4.5853E+14,135783,3521255,0.6355
18-09-2019,INFY,EQ,831.25,829.9,832.95,824,831.45,829.85,828.68,3199389,2.65127E+14,115862,1381310,0.4317
19-09-2019,INFY,EQ,829.85,824.85,827,815.2,820.3,820.7,820.99,6601607,5.41983E+14,120499,4322765,0.6548
20-09-2019,INFY,EQ,820.7,822.9,835,802,807.3,805,811.86,22462366,1.82364E+15,277034,16113892,0.7174
23-09-2019,INFY,EQ,805,806.9,806.9,741.9,765,764.35,770.66,17279260,1.33164E+15,423674,11307357,0.6544
24-09-2019,INFY,EQ,764.35,765,798.65,765,794,794.05,785.94,13717998,1.07816E+15,236139,7761626,0.5658
25-09-2019,INFY,EQ,794.05,787.7,801,781.65,790.75,792.65,793.69,9313576,7.39208E+14,257048,4911658,0.5274
26-09-2019,INFY,EQ,792.65,787.75,797,778.1,784.6,782.55,783.93,18442824,1.44578E+15,178651,13292785,0.7208
27-09-2019,INFY,EQ,782.55,787.05,794.25,780.1,782.2,782.2,785.46,5087642,3.99613E+14,161432,2830566,0.5564
